,Unnamed: 0,Unnamed: 0.1,Title,SKU,Medium,Subject,Publication,url,File
220,225,225,chen-wen-hsi-egrets-6,1349,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-egrets-6.jpg,resized_chen/chen-wen-hsi-egrets-6.jpg
221,226,226,chen-wen-hsi-egrets-7,1365,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-egrets-7.jpg,resized_chen/chen-wen-hsi-egrets-7.jpg
222,227,227,master-of-tradition-revolution-herons,1628,Chinese Ink on Paper,Heron,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-herons.jpg,resized_chen/master-of-tradition-revolution-herons.jpg
223,228,228,master-of-tradition-revolution-herons-1,1629,Chinese Ink on Paper,Heron,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-herons-1.jpg,resized_chen/master-of-tradition-revolution-herons-1.jpg
224,229,229,chen-wen-hsi-egrets-8,1376,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-egrets-8.jpg,resized_chen/chen-wen-hsi-egrets-8.jpg
225,230,230,chen-wen-hsi-egrets-9,1399,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-egrets-9.jpg,resized_chen/chen-wen-hsi-egrets-9.jpg
226,231,231,chen-wen-hsi-egrits,1148,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-egrits.jpg,resized_chen/chen-wen-hsi-egrits.jpg
227,232,232,chen-wen-hsi-egrets-10,1409,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-egrets-10.jpg,resized_chen/chen-wen-hsi-egrets-10.jpg
228,233,233,chen-wen-hsi-egrets-11,1413,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-egrets-11.jpg,resized_chen/chen-wen-hsi-egrets-11.jpg
229,235,235,herons-chen-wen-hsi,475,Chinese Ink on Paper,Heron,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/herons-chen-wen-hsi.jpg,resized_chen/herons-chen-wen-hsi.jpg
230,236,236,chen-wen-hsi-egrets-1,1244,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-egrets-1.jpg,resized_chen/chen-wen-hsi-egrets-1.jpg
231,237,237,chen-wen-hsi-egrets-2,1246,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-egrets-2.jpg,resized_chen/chen-wen-hsi-egrets-2.jpg
232,238,238,chen-wen-hsi-egrets-3,1256,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-egrets-3.jpg,resized_chen/chen-wen-hsi-egrets-3.jpg
233,239,239,egrets-chen-wen-hsi,493,Chinese Ink on Paper,Heron,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/egrets-chen-wen-hsi.jpg,resized_chen/egrets-chen-wen-hsi.jpg
234,240,240,chen-wen-hsi-egrets-4,1262,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-egrets-4.jpg,resized_chen/chen-wen-hsi-egrets-4.jpg
235,242,242,egret-chen-wen-hsi,1018,Chinese Ink on Paper,Calligraphy,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/egret-chen-wen-hsi.jpg,resized_chen/egret-chen-wen-hsi.jpg
236,243,243,chen-wen-hsi-herons,1535,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-herons.jpg,resized_chen/chen-wen-hsi-herons.jpg
237,244,244,herons-cwh,538,Chinese Ink on Paper,Heron,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/herons-cwh.jpg,resized_chen/herons-cwh.jpg
238,245,245,herons-flock,760,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/herons-flock.jpg,resized_chen/herons-flock.jpg
239,246,246,herons-autumn,644,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/herons-autumn.jpg,resized_chen/herons-autumn.jpg
240,247,247,master-of-tradition-revolution-calligraphy,1627,Chinese Ink on Paper,Calligraphy,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-calligraphy.jpg,resized_chen/master-of-tradition-revolution-calligraphy.jpg
241,248,248,huai-su-practising-caligraphy,556,Chinese Ink on Paper,Calligraphy,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/huai-su-practising-caligraphy.jpg,resized_chen/huai-su-practising-caligraphy.jpg
242,249,249,hualian-chen-wen-hsi,500,Chinese Ink on Paper,Landscape,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/hualian-chen-wen-hsi.jpg,resized_chen/hualian-chen-wen-hsi.jpg
243,250,250,humming-bird-magnolia,720,Chinese Ink on Paper,Humming Bird,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/humming-bird-magnolia.jpg,resized_chen/humming-bird-magnolia.jpg
244,251,251,in-the-river-1974,455,Oil on Canvas,Abstract,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/in-the-river-1974.jpg,resized_chen/in-the-river-1974.jpg
245,252,252,intimates,750,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/intimates.jpg,resized_chen/intimates.jpg
246,253,253,jump-over-tree,754,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/jump-over-tree.jpg,resized_chen/jump-over-tree.jpg
247,254,254,kingfisher-corn,1036,Chinese Ink on Paper,Kingfisher,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/kingfisher-corn.jpg,resized_chen/kingfisher-corn.jpg
248,255,255,koi-fish-chenwenhsi,1034,Chinese Ink on Paper,Koi Fish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/koi-fish-chenwenhsi.jpg,resized_chen/koi-fish-chenwenhsi.jpg
249,256,256,chen-wen-hsi-landscape-5,1383,Chinese Ink on Paper,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-landscape-5.jpg,resized_chen/chen-wen-hsi-landscape-5.jpg
250,257,257,chen-wen-hsi-landscape-6,1387,Chinese Ink on Paper,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-landscape-6.jpg,resized_chen/chen-wen-hsi-landscape-6.jpg
251,258,258,chen-wen-hsi-landscape-7,1391,Chinese Ink on Paper,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-landscape-7.jpg,resized_chen/chen-wen-hsi-landscape-7.jpg
252,259,259,chen-wen-hsi-landscape-8,1397,Chinese Ink on Paper,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-landscape-8.jpg,resized_chen/chen-wen-hsi-landscape-8.jpg
253,260,260,chen-wen-hsi-landscape-9,1401,Chinese Ink on Paper,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-landscape-9.jpg,resized_chen/chen-wen-hsi-landscape-9.jpg
254,261,261,master-of-tradition-revolution-landscape-3,1657,Chinese Ink on Paper,Landscape,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-landscape-3.jpg,resized_chen/master-of-tradition-revolution-landscape-3.jpg
255,262,262,chen-wen-hsi-landscape-10,1425,Chinese Ink on Paper,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-landscape-10.jpg,resized_chen/chen-wen-hsi-landscape-10.jpg
256,263,263,chen-wen-hsi-landscape-11,1460,Chinese Ink on Paper,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-landscape-11.jpg,resized_chen/chen-wen-hsi-landscape-11.jpg
257,264,264,chen-wen-hsi-landscape,1206,Chinese Ink on Paper,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-landscape.jpg,resized_chen/chen-wen-hsi-landscape.jpg
258,265,265,chen-wen-hsi-landscape-1,1208,Chinese Ink on Paper,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-landscape-1.jpg,resized_chen/chen-wen-hsi-landscape-1.jpg
259,266,266,chen-wen-hsi-landscape-2,1217,Chinese Ink on Paper,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-landscape-2.jpg,resized_chen/chen-wen-hsi-landscape-2.jpg
260,267,267,landscape-chen-wen-hsi,970,Oil on Canvas,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/landscape-chen-wen-hsi.jpg,resized_chen/landscape-chen-wen-hsi.jpg
261,268,268,chen-wen-hsi-landscape-3,1233,Chinese Ink on Paper,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-landscape-3.jpg,resized_chen/chen-wen-hsi-landscape-3.jpg
262,270,270,landscape-chen-wen-hsi-2,498,Chinese Ink on Paper,Landscape,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/landscape-chen-wen-hsi-2.jpg,resized_chen/landscape-chen-wen-hsi-2.jpg
263,271,271,chen-wen-hsi-026,1010,Chinese Ink on Paper,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chen-wen-hsi-026.jpg,resized_chen/chen-wen-hsi-026.jpg
264,272,272,landscape-chen-wen-hsi-1,1014,Chinese Ink on Paper,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/landscape-chen-wen-hsi-1.jpg,resized_chen/landscape-chen-wen-hsi-1.jpg
265,274,274,chen-wen-hsi-landscape-4,1272,Chinese Ink on Paper,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-landscape-4.jpg,resized_chen/chen-wen-hsi-landscape-4.jpg
266,275,275,master-of-tradition-revolution-landscape-with-boats,1651,Chinese Ink on Paper,Landscape,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-landscape-with-boats.jpg,resized_chen/master-of-tradition-revolution-landscape-with-boats.jpg
267,276,276,master-of-tradition-revolution-landscape,1608,Chinese Ink on Paper,Landscape,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-landscape.jpg,resized_chen/master-of-tradition-revolution-landscape.jpg
268,277,277,little-ones,718,Chinese Ink on Paper,Chicken,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/little-ones.jpg,resized_chen/little-ones.jpg
269,278,278,loofah-sparrow,698,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/loofah-sparrow.jpg,resized_chen/loofah-sparrow.jpg
270,279,279,chen-wen-hsi-chicken,1221,Chinese Ink on Paper,Chicken,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-chicken.jpg,resized_chen/chen-wen-hsi-chicken.jpg
271,280,280,looking-up-chen-wen-hsi,205,Chinese Ink on Paper,Heron,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/07/looking-up-chen-wen-hsi.jpg,resized_chen/looking-up-chen-wen-hsi.jpg
272,281,281,chenwenhsi-lotus,1064,Chinese Ink on Paper,Koi Fish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chenwenhsi-lotus.jpg,resized_chen/chenwenhsi-lotus.jpg
273,282,282,chen-wen-hsi-lotus,1258,Chinese Ink on Paper,Lotus,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-lotus.jpg,resized_chen/chen-wen-hsi-lotus.jpg
274,283,283,lotus-cwh-1,491,Chinese Ink on Paper,Lotus,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/lotus-cwh-1.jpg,resized_chen/lotus-cwh-1.jpg
275,284,284,chen-wen-hsi-lotus-and-birds,1252,Chinese Ink on Paper,Lotus,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-lotus-and-birds.jpg,resized_chen/chen-wen-hsi-lotus-and-birds.jpg
276,285,285,lotus-bloom,562,Chinese Ink on Paper,Lotus,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/lotus-bloom.jpg,resized_chen/lotus-bloom.jpg
277,286,286,lotus-chen-wen-hsi,566,Chinese Ink on Paper,Lotus,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/lotus-chen-wen-hsi.jpg,resized_chen/lotus-chen-wen-hsi.jpg
278,287,287,master-of-tradition-revolution-lotus-pond,1626,Chinese Ink on Paper,Lotus,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-lotus-pond.jpg,resized_chen/master-of-tradition-revolution-lotus-pond.jpg
279,288,288,lotus-pond-raining,756,Chinese Ink on Paper,Lotus,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/lotus-pond-raining.jpg,resized_chen/lotus-pond-raining.jpg
280,289,289,lotus-after-shower,648,Chinese Ink on Paper,Lotus,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/lotus-after-shower.jpg,resized_chen/lotus-after-shower.jpg
281,290,290,lovers-cwh,684,Chinese Ink on Paper,Duck,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/lovers-cwh.jpg,resized_chen/lovers-cwh.jpg
282,291,291,morning-bath,485,Chinese Ink on Paper,Heron,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/morning-bath.jpg,resized_chen/morning-bath.jpg
283,292,292,morning-squirrels,479,Chinese Ink on Paper,Squirrel,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/morning-squirrels.jpg,resized_chen/morning-squirrels.jpg
284,293,293,motherly-love,542,Chinese Ink on Paper,Crane,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/motherly-love.jpg,resized_chen/motherly-love.jpg
285,294,294,mothers-love,628,Oil on Canvas,Abstract,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/mothers-love.jpg,resized_chen/mothers-love.jpg
286,295,295,mountain-range,692,Chinese Ink on Paper,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/mountain-range.jpg,resized_chen/mountain-range.jpg
287,296,296,net-drying-chen-wen-hsi,982,Mixed Media on Paper,Village / Kampong,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/net-drying-chen-wen-hsi.jpg,resized_chen/net-drying-chen-wen-hsi.jpg
288,297,297,nets-drying,988,Oil on Canvas,Village / Kampong,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/nets-drying.jpg,resized_chen/nets-drying.jpg
289,298,298,noon-chen-wen-hsi,509,Chinese Ink on Paper,Gibbon,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/noon-chen-wen-hsi.jpg,resized_chen/noon-chen-wen-hsi.jpg
290,299,299,chen-wen-hsi-women,962,Charcoal Pastel on Paper,Nude,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chen-wen-hsi-women.jpg,resized_chen/chen-wen-hsi-women.jpg
291,300,300,chen-wen-hsi-women-2,964,Charcoal Pastel on Paper,Nude,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chen-wen-hsi-women-2.jpg,resized_chen/chen-wen-hsi-women-2.jpg
292,301,301,chen-wen-hsi-women-3,966,Charcoal Pastel on Paper,Nude,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chen-wen-hsi-women-3.jpg,resized_chen/chen-wen-hsi-women-3.jpg
293,302,302,chen-wen-hsi-women-4,968,Charcoal Pastel on Paper,Nude,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chen-wen-hsi-women-4.jpg,resized_chen/chen-wen-hsi-women-4.jpg
294,303,303,oasis-1972,453,Oil on Canvas,Abstract,"
Chen Wen Hsi Retrospective 1982, Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/oasis-1972.jpg,resized_chen/oasis-1972.jpg
295,304,304,pair-of-herons,656,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/pair-of-herons.jpg,resized_chen/pair-of-herons.jpg
296,305,305,pattern,634,Oil on Canvas,Abstract,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/pattern.jpg,resized_chen/pattern.jpg
297,306,306,master-of-tradition-revolution-pigeon-and-chrysanthemums,1606,Chinese Ink on Paper,Chrysanthemum,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-pigeon-and-chrysanthemums.jpg,resized_chen/master-of-tradition-revolution-pigeon-and-chrysanthemums.jpg
298,307,307,chen-wen-hsi-pigeons,1044,Chinese Ink on Paper,Pigeon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chen-wen-hsi-pigeons.jpg,resized_chen/chen-wen-hsi-pigeons.jpg
299,308,308,pine-and-gibbons,467,Chinese Ink on Paper,Gibbon,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/pine-and-gibbons.jpg,resized_chen/pine-and-gibbons.jpg
300,309,309,chen-wen-hsi-carps,1196,Chinese Ink on Paper,Koi Fish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-carps.jpg,resized_chen/chen-wen-hsi-carps.jpg
301,310,310,playful-gibbons-cwh,506,Chinese Ink on Paper,Gibbon,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/playful-gibbons-cwh.jpg,resized_chen/playful-gibbons-cwh.jpg
302,311,311,playful-gibbons-2,511,Chinese Ink on Paper,Gibbon,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/playful-gibbons-2.jpg,resized_chen/playful-gibbons-2.jpg
303,312,312,playful-goldfish,654,Chinese Ink on Paper,Goldfish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/playful-goldfish.jpg,resized_chen/playful-goldfish.jpg
304,313,313,chen-wen-hsi-catfish,1288,Chinese Ink on Paper,Catfish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-catfish.jpg,resized_chen/chen-wen-hsi-catfish.jpg
305,314,314,master-of-tradition-revolution-portrait,1577,Chinese Ink on Paper,Portrait,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-portrait.jpg,resized_chen/master-of-tradition-revolution-portrait.jpg
306,315,315,master-of-tradition-revolution-balinese-lady,1585,Chinese Ink on Paper,Portrait,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-balinese-lady.jpg,resized_chen/master-of-tradition-revolution-balinese-lady.jpg
307,316,316,poultry-cwh,678,Chinese Ink on Paper,Chicken,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/poultry-cwh.jpg,resized_chen/poultry-cwh.jpg
308,317,317,master-of-tradition-revolution-prawns,1616,Chinese Ink on Paper,Shrimp,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-prawns.jpg,resized_chen/master-of-tradition-revolution-prawns.jpg
309,318,318,puppets-chen-wen-hsi,626,Oil on Canvas,Abstract,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/puppets-chen-wen-hsi.jpg,resized_chen/puppets-chen-wen-hsi.jpg
310,319,319,rain-upon-lotus-pond,1073,Chinese Ink on Paper,Lotus,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/rain-upon-lotus-pond.jpg,resized_chen/rain-upon-lotus-pond.jpg
311,320,320,master-of-tradition-revolution-goldfish,1652,Chinese Ink on Paper,Goldfish,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-goldfish.jpg,resized_chen/master-of-tradition-revolution-goldfish.jpg
312,321,321,red-cranes-chen-wen-hsi,207,Chinese Ink on Paper,Heron,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/07/red-cranes-chen-wen-hsi.jpg,resized_chen/red-cranes-chen-wen-hsi.jpg
313,322,322,red-scarf-chen-wen-hsi,978,Oil on Canvas,Village / Kampong,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/red-scarf-chen-wen-hsi.jpg,resized_chen/red-scarf-chen-wen-hsi.jpg
314,323,323,refuge,636,Oil on Canvas,Abstract,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/refuge.jpg,resized_chen/refuge.jpg
315,324,324,relaxation,734,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/relaxation.jpg,resized_chen/relaxation.jpg
316,325,325,chen-wen-hsi-chickens-1,1403,Chinese Ink on Paper,Chicken,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-chickens-1.jpg,resized_chen/chen-wen-hsi-chickens-1.jpg
317,326,326,chen-wen-hsi-egrets-12,1429,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-egrets-12.jpg,resized_chen/chen-wen-hsi-egrets-12.jpg
318,327,327,resting-cwh,724,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/resting-cwh.jpg,resized_chen/resting-cwh.jpg
319,328,328,chen-wen-hsi-sparrow-10,1533,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrow-10.jpg,resized_chen/chen-wen-hsi-sparrow-10.jpg
320,329,329,risen-cwh,704,Chinese Ink on Paper,Crane,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/risen-cwh.jpg,resized_chen/risen-cwh.jpg
321,330,330,roaming,668,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/roaming.jpg,resized_chen/roaming.jpg
322,331,331,rocky-hill,459,Mixed Media on Paper,Abstract,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/rocky-hill.jpg,resized_chen/rocky-hill.jpg
323,332,332,scene-at-hualian,483,Chinese Ink on Paper,Landscape,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/scene-at-hualian.jpg,resized_chen/scene-at-hualian.jpg
324,333,333,master-of-tradition-revolution-landscape-2,1644,Chinese Ink on Paper,Landscape,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-landscape-2.jpg,resized_chen/master-of-tradition-revolution-landscape-2.jpg
325,334,334,sea-palace,630,Oil on Canvas,Abstract,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/sea-palace.jpg,resized_chen/sea-palace.jpg
326,335,335,searching,640,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/searching.jpg,resized_chen/searching.jpg
327,336,336,chen-wen-hsi-squirrel,1281,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-squirrel.jpg,resized_chen/chen-wen-hsi-squirrel.jpg
328,337,337,chen-wen-hsi-squirrel-3,1322,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-squirrel-3.jpg,resized_chen/chen-wen-hsi-squirrel-3.jpg
329,338,338,chen-wen-hsi-chickens,1393,Chinese Ink on Paper,Chicken,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-chickens.jpg,resized_chen/chen-wen-hsi-chickens.jpg
330,339,339,chen-wen-hsi-searching-for-food,1202,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-searching-for-food.jpg,resized_chen/chen-wen-hsi-searching-for-food.jpg
331,340,340,chen-wen-hsi-chicken-6,1469,Chinese Ink on Paper,Chicken,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-chicken-6.jpg,resized_chen/chen-wen-hsi-chicken-6.jpg
332,341,341,chen-wen-hsi-chicken-7,1483,Chinese Ink on Paper,Chicken,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-chicken-7.jpg,resized_chen/chen-wen-hsi-chicken-7.jpg
333,342,342,chen-wen-hsi-chicken-2,1242,Chinese Ink on Paper,Chicken,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-chicken-2.jpg,resized_chen/chen-wen-hsi-chicken-2.jpg
